law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,source,date_pulled
Anshul Banga,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 284-9835,,General,2518 Ridge Ct Ste 200,66046-4029,Lawrence,2,,KS Courts Registry,2026-08-17
Morgan Nicole Wegener,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(866) 707-4595,,General,4000 W 6th St Ste B322,66049-3204,Lawrence,2,,KS Courts Registry,2026-08-17
Robert Michael O'Connor,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 285-9728,,General,2518 Ridge Ct Ste 200,66046-4029,Lawrence,2,,KS Courts Registry,2026-08-17
Nichole Marie Byer,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 330-5065,,General,932 Massachusetts St Ste 301,66044-2878,Lawrence,2,,KS Courts Registry,2026-08-17
Kyleigh Jo Rupe,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 856-0667,,General,1040 New Hampshire St,66044-3044,Lawrence,2,,KS Courts Registry,2026-08-17
Annie Elizabeth Birney,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 200-8919,,General,901 Kentucky St Ste 301,66044-2853,Lawrence,2,,KS Courts Registry,2026-08-17
Stephen Victor Park,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 284-9960,,General,1204 Oread Ave,66044-3142,Lawrence,2,,KS Courts Registry,2026-08-17
Neelie Browne Kramer,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 296-6631,,General,1040 New Hampshire St,66044-3044,Lawrence,2,,KS Courts Registry,2026-08-17
Elizabeth Xuyi Zhang,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 841-0211,,General,111 E 11 Th St Unit 100,66044-2912,Lawrence,2,,KS Courts Registry,2026-08-17
Devin Harold Sanders Canfield,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 832-0211,,General,111 E 11 Th St,66044-2909,Lawrence,2,,KS Courts Registry,2026-08-17
Jordan Michael Pittz,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 841-4700,,General,808 Massachusetts St,66044-2658,Lawrence,2,,KS Courts Registry,2026-08-17
Jacob Christopher Brull,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 843-0450,,General,842 Louisiana St,66044-2656,Lawrence,2,,KS Courts Registry,2026-08-17
Madeline Lizette Muller,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 856-0667,,General,1040 New Hampshire St,66044-3044,Lawrence,2,,KS Courts Registry,2026-08-17
Peyton Dawn Augustine,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 841-4700,,General,808 Massachusetts St,66044-2658,Lawrence,2,,KS Courts Registry,2026-08-17
Corrinne Marjorie Yoder-Mulkey,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 279-9929,,General,2518 Ridge Ct Ste 200,66046-4029,Lawrence,2,,KS Courts Registry,2026-08-17
Brittany Alyssa Welch,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 841-0211,,General,111 E 11 Th St,66044-2909,Lawrence,2,,KS Courts Registry,2026-08-17
John Cody Baker,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,(785) 284-9835,,General,2518 Ridge Ct Ste 200,66046-4029,Lawrence,2,,KS Courts Registry,2026-08-17
Carl Folsom,https://law.ku.edu/people/carl-folsom,,https://lawyers.justia.com/lawyer/carl-folsom-1820927,Lawrence,KS,Douglas,,admitlaw@ku.edu,Criminal Defense,111 E 11th St,66044,Lawrence,5,3,KS Courts Registry; email via firm website scrape,2026-08-17
Jade Matthew Brown,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,Po Box 442594,66044-7594,Lawrence,2,,KS Courts Registry,2026-08-17
Jamila E. Jefferson,https://law.ku.edu/people/jamila-e-jefferson,,,Lawrence,KS,Douglas,,admitlaw@ku.edu,Criminal Defense,1535 W. 15th Street,66045,Lawrence,5,2,KS Courts Registry; email via firm website scrape,2026-08-17
Jennifer Harrison,https://business.ku.edu/people/jennifer-kimball-harrison,,https://lawyers.justia.com/lawyer/jennifer-harrison-1460945,Lawrence,KS,Douglas,,bschoolinfo@ku.edu,Employment Law,1654 Naismith Dr,66045,Lawrence,3,,KS Courts Registry; email via firm website scrape,2026-08-17
Anita Faye Larson,,,https://lawyers.justia.com/lawyer/anita-faye-larson-1252915,LAWRENCE,KS,Douglas,,,General,627 LOUISIANA ST,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Bruce Levine,,,https://lawyers.justia.com/lawyer/bruce-levine-1154505,Lawrence,KS,Douglas,,,General,2909 Lawrence Ave,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Stefani Hepford,,,https://lawyers.justia.com/lawyer/stefani-hepford-917741,Lawrence,KS,Douglas,,,General,1840 Villo Woods Ct,66044,Lawrence,2,,KS Courts Registry,2026-08-17
William Kelly,,,https://lawyers.justia.com/lawyer/william-kelly-922524,Lawrence,KS,Douglas,,,General,1535 W 15th St,66045,Lawrence,2,,KS Courts Registry,2026-08-17
Diane Simpson,,,https://lawyers.justia.com/lawyer/diane-simpson-922777,Lawrence,KS,Douglas,,,Estate Planning,900 Massachusetts St,66044,Lawrence,4,,KS Courts Registry,2026-08-17
Amy L. VanDyke,,,https://lawyers.justia.com/lawyer/amy-l-vandyke-1646291,LAWRENCE,KS,Douglas,,,General,4405 STONE MEADOWS CT,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Cara Greve,,,https://lawyers.justia.com/lawyer/cara-greve-918285,Lawrence,KS,Douglas,,,General,1700 E 21st Terrace,66046,Lawrence,2,,KS Courts Registry,2026-08-17
Philip Hrechir,,,https://lawyers.justia.com/lawyer/philip-hrechir-916244,Lawrence,KS,Douglas,,,General,912 Prescott Dr,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Brent Moerer,,,https://lawyers.justia.com/lawyer/brent-moerer-919728,Lawrence,KS,Douglas,,,Personal Injury,1604 Troon Ln,66047,Lawrence,5,,KS Courts Registry,2026-08-17
Debra Jean Wilson,,,https://lawyers.justia.com/lawyer/debra-jean-wilson-921014,Lawrence,KS,Douglas,,,Divorce,1013 Prescott Dr,66049,Lawrence,5,,KS Courts Registry,2026-08-17
Frank Barthell,,,https://lawyers.justia.com/lawyer/frank-barthell-922215,Lawrence,KS,Douglas,,,General,2603 Orchard Ln,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Judith Pottorff,,,https://lawyers.justia.com/lawyer/judith-pottorff-920410,Lawrence,KS,Douglas,,,General,1929 Carmel Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
James Salyer,,,https://lawyers.justia.com/lawyer/james-salyer-917282,Lawrence,KS,Douglas,,,General,2907 Schwarz Rd,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Jennifer Bany,,,https://lawyers.justia.com/lawyer/jennifer-bany-922309,Lawrence,KS,Douglas,,,General,836 Indiana St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Audrey Bishop,,,https://lawyers.justia.com/lawyer/audrey-bishop-922119,Lawrence,KS,Douglas,,,General,833 E 1259 Rd,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Steven Metzler,,,https://lawyers.justia.com/lawyer/steven-metzler-919015,Lawrence,KS,Douglas,,,General,226 Tumbleweed Dr,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Shelley Bock,,,https://lawyers.justia.com/lawyer/shelley-bock-916192,Lawrence,KS,Douglas,,,General,1040 New Hampshire St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Paul Winn,,,https://lawyers.justia.com/lawyer/paul-winn-923473,Lawrence,KS,Douglas,,,General,6 E 6th St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Christopher Palazola,,,https://lawyers.justia.com/lawyer/christopher-palazola-923858,Lawrence,KS,Douglas,,,General,1901 E 23rd St,66046,Lawrence,2,,KS Courts Registry,2026-08-17
Alphonso L Eason,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,921 Diamondhead Dr,66049-5009,Lawrence,2,,KS Courts Registry,2026-08-17
Cathleen Carothers,,,https://lawyers.justia.com/lawyer/cathleen-carothers-918637,Lawrence,KS,Douglas,,,General,1635 Alabama St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Elizabeth Leach,,,https://lawyers.justia.com/lawyer/elizabeth-leach-923639,Lawrence,KS,Douglas,,,General,518 E 13th St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Darryl Graves,,,https://lawyers.justia.com/lawyer/darryl-graves-1018044,Lawrence,KS,Douglas,,,General,1041 New Hampshire St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Natalie Griffeth,,,https://lawyers.justia.com/lawyer/natalie-griffeth-916048,Lawrence,KS,Douglas,,,General,883 E 1264 Rd,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Kathleen A. K. Levy,,,https://lawyers.justia.com/lawyer/kathleen-a-k-levy-916478,Lawrence,KS,Douglas,,,General,2914 Stratford Ct,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Dean Owens,,,https://lawyers.justia.com/lawyer/dean-owens-922068,Lawrence,KS,Douglas,,,General,1709 Prestwick Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Karyn Lopez,,,https://lawyers.justia.com/lawyer/karyn-lopez-916486,Lawrence,KS,Douglas,,,General,2904 Crestline Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Sarah Morrison,,,https://lawyers.justia.com/lawyer/sarah-morrison-916713,Lawrence,KS,Douglas,,,General,2300 S Wakarusa Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Dawn Counter,,,https://lawyers.justia.com/lawyer/dawn-counter-917339,Lawrence,KS,Douglas,,,Personal Injury,1311 Wakarusa Dr,66049,Lawrence,5,,KS Courts Registry,2026-08-17
Jessica Beever,,,https://lawyers.justia.com/lawyer/jessica-beever-923377,Lawrence,KS,Douglas,,,General,2300 S Wakarusa Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Daryl Craft,,,https://lawyers.justia.com/lawyer/daryl-craft-922177,Lawrence,KS,Douglas,,,General,1808 S Foxfire Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
John Myzer,,,https://lawyers.justia.com/lawyer/john-myzer-922904,Lawrence,KS,Douglas,,,General,1012 Massachusetts St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Barry Swanson,,,https://lawyers.justia.com/lawyer/barry-swanson-919026,Lawrence,KS,Douglas,,,General,4625 Trail Rd,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Jonathan Moodie,,,https://lawyers.justia.com/lawyer/jonathan-moodie-922957,Lawrence,KS,Douglas,,,General,1352 Westbrooke St,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Steven Hilbert,,,https://lawyers.justia.com/lawyer/steven-hilbert-920819,Lawrence,KS,Douglas,,,General,5415 Plymouth Dr,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Dana Arth,,,https://lawyers.justia.com/lawyer/dana-arth-922650,Lawrence,KS,Douglas,,,General,4208 Harvard Rd,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Perry Franklin,,,https://lawyers.justia.com/lawyer/perry-franklin-919722,Lawrence,KS,Douglas,,,General,4003 Parkway Ct,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Robert Henry,,,https://lawyers.justia.com/lawyer/robert-henry-921634,Lawrence,KS,Douglas,,,General,1024 N 1138 Rd,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Matthew Dwyer,,,https://lawyers.justia.com/lawyer/matthew-dwyer-922370,Lawrence,KS,Douglas,,,General,835 Illinois St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Alanna Jones,,,https://lawyers.justia.com/lawyer/alanna-jones-921336,Lawrence,KS,Douglas,,,General,5218 Eisenhower Pl,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Carol Jones,,,https://lawyers.justia.com/lawyer/carol-jones-921341,Lawrence,KS,Douglas,,,General,501 Ohio St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
John Elwell,,,https://lawyers.justia.com/lawyer/john-elwell-918165,Lawrence,KS,Douglas,,,General,1648 Crescent Rd,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Teresa Kay Wilke,,,https://lawyers.justia.com/lawyer/teresa-kay-wilke-921996,Lawrence,KS,Douglas,,,General,3221 Yellowstone Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Gloria Griffin Clement,,,https://lawyers.justia.com/lawyer/gloria-griffin-clement-917484,Lawrence,KS,Douglas,,,General,4604 Cherry Hills Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Ted Smith,https://www.tedsmithlaw.com,,https://lawyers.justia.com/lawyer/ted-smith-923735,Lawrence,KS,Douglas,,tsmith@tedsmithlaw.com,Social Security Disability,4413 Harvard Rd,66049,Lawrence,2,5,KS Courts Registry; website via DuckDuckGo/Google Business Profile search; email via firm website scrape,2026-08-17
Charles Cade,,,https://lawyers.justia.com/lawyer/charles-cade-920321,Lawrence,KS,Douglas,,,General,4201 Tamarisk Ct,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Jay Watson,,,https://lawyers.justia.com/lawyer/jay-watson-924113,Lawrence,KS,Douglas,,,General,2925 Kensington Rd,66046,Lawrence,2,,KS Courts Registry,2026-08-17
Kyle Rank,,,https://lawyers.justia.com/lawyer/kyle-rank-916355,Lawrence,KS,Douglas,,,General,2114 Greenbrier Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Kimberly Long,,,https://lawyers.justia.com/lawyer/kimberly-long-916014,Lawrence,KS,Douglas,,,General,3104 W 27th Terrace,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Michelle Davis,,,https://lawyers.justia.com/lawyer/michelle-davis-917100,Lawrence,KS,Douglas,,,General,1133 Hilltop Dr,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Jonathan Jones,,,https://lawyers.justia.com/lawyer/jonathan-jones-917269,Lawrence,KS,Douglas,,,General,1735 W 19th St,66046,Lawrence,2,,KS Courts Registry,2026-08-17
Jennifer Stevenson,,,https://lawyers.justia.com/lawyer/jennifer-stevenson-919756,Lawrence,KS,Douglas,,,General,4721 W 25th St,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Jason Thompson,,,https://lawyers.justia.com/lawyer/jason-thompson-920102,Lawrence,KS,Douglas,,,General,1319 Westbrooke St,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Kelley Hickman,https://www.hickmanlaw.com,,https://lawyers.justia.com/lawyer/kelley-hickman-919190,Lawrence,KS,Douglas,,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,Personal Injury,919 Alabama St,66044,Lawrence,5,,KS Courts Registry; website via DuckDuckGo/Google Business Profile search; email via firm website scrape,2026-08-17
David Springe,,,https://lawyers.justia.com/lawyer/david-springe-915949,Lawrence,KS,Douglas,,,General,3302 W 22nd Terrace,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Edwin Epp,,,https://lawyers.justia.com/lawyer/edwin-epp-916549,Lawrence,KS,Douglas,,,General,1109 W Hills Terrace,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Carolyn Porto Johnson,,,https://lawyers.justia.com/lawyer/carolyn-porto-johnson-924043,Lawrence,KS,Douglas,,,General,4721 Turnberry Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Emil Tonkovich,,,https://lawyers.justia.com/lawyer/emil-tonkovich-922853,Lawrence,KS,Douglas,,,General,4224 Wimbledon Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Michael Burrichter,,,https://lawyers.justia.com/lawyer/michael-burrichter-919352,Lawrence,KS,Douglas,,,General,3204 Longhorn Dr,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Russell Berland,,,https://lawyers.justia.com/lawyer/russell-berland-922514,Lawrence,KS,Douglas,,,General,2009 Carmel Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Rex Beasley,,,https://lawyers.justia.com/lawyer/rex-beasley-916320,Lawrence,KS,Douglas,,,General,809 Justin St,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Amy Buchele Ash,,,https://lawyers.justia.com/lawyer/amy-buchele-ash-917072,Lawrence,KS,Douglas,,,General,3117 W 29th St,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Lisa Patrick,,,https://lawyers.justia.com/lawyer/lisa-patrick-918774,Lawrence,KS,Douglas,,,General,4520 Cedar Ridge Ct,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Ellen Tracy,,,https://lawyers.justia.com/lawyer/ellen-tracy-920868,Lawrence,KS,Douglas,,,General,352 N Eaton Dr,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Allyson Christman,,,https://lawyers.justia.com/lawyer/allyson-christman-916608,Lecompton,KS,Douglas,,,General,176 N 2150th Rd,66050,Lawrence,2,,KS Courts Registry,2026-08-17
Charles Vincent,,,https://lawyers.justia.com/lawyer/charles-vincent-917792,Baldwin City,KS,Douglas,,,General,201 Silver Leaf Ln,66006,Lawrence,2,,KS Courts Registry,2026-08-17
Katheryn Hunt,,,https://lawyers.justia.com/lawyer/katheryn-hunt-921670,Baldwin City,KS,Douglas,,,General,1216 10th St,66006,Lawrence,2,,KS Courts Registry,2026-08-17
Sarah Emily Warner,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,333 W 9th St - Suite BPO Box 1264,66044-2083,Lawrence,2,,KS Courts Registry,2026-08-17
Danielle Nicole Davey,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,"831 Massachusetts Street, Suite B",66044,Lawrence,2,,KS Courts Registry,2026-08-17
Kari Renee' Nelson,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,1509 W. 2nd Terr.,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Mark Allan Andersen,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Christopher S. Peoples,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Edward S. Sloan,https://www.sloanlawfirm.com,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,Personal Injury,,66049,Lawrence,5,2,KS Courts Registry; website via DuckDuckGo/Google Business Profile search,2026-08-17
Aaron G. Hove,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,917 E. 543 Road,66047-9511,Lawrence,2,,KS Courts Registry,2026-08-17
Korey Allen Kaul,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,1111 Highland Drive,66044-4523,Lawrence,2,,KS Courts Registry,2026-08-17
Jana Sue Rosborough,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Gregory Glenn Meredith,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,,Lawrence,2,,KS Courts Registry,2026-08-17
John Eric Weslander,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Adina Fowler Morse,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,907 Westfield Ct,66049-3718,Lawrence,2,,KS Courts Registry,2026-08-17
James Richard Mechler,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Steven Wade Allton,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Carrie Anne Allton,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,3405 Riverview Road,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Matthew James Rogers,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Michael Charles Leitch,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66045,Lawrence,2,,KS Courts Registry,2026-08-17
Michael Thomas Jilka,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Martha J. Coffman,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,"Rr 1, Box 129-C",66044-9801,Lawrence,2,,KS Courts Registry,2026-08-17
William Riggins,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66049,Lawrence,2,,KS Courts Registry,2026-08-17
James Thomas George,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Jason Barrett Prier,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Casey Elizabeth Forsyth,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Shane Joseph McCall,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Timothy Lawrence Metz,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Patrick Reid Watkins,,,https://www.avvo.com/all-lawyers/ks/lawrence.html,Lawrence,KS,Douglas,,,General,,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Legal Services for Students at the University of Kansas,,,https://directory-kard.kscourts.gov/Home/Details?regNum=29851,Lawrence,KS,Douglas,785-864-5665,,General,1565 Irving Hill Rd 2030 Burge Union,66045,Lawrence,2,1,KS Courts Registry,2026-08-17
"The Bell Firm, LLC",,,https://directory-kard.kscourts.gov/Home/Details?regNum=24260,Lawrence,KS,Douglas,785-256-0044,,General,"123 W. 8th St, Ste 206",66044,Lawrence,2,2,KS Courts Registry,2026-08-17
"Riling Burkhead & Nitcher, Chtd.",,,https://directory-kard.kscourts.gov/Home/Details?regNum=30504,Lawrence,KS,Douglas,785-841-4700,,General,808 Massachusetts St,66044,Lawrence,2,10,KS Courts Registry,2026-08-17
